id_transacao,id_conta,data_e_hora,tipo_transacao,valor,canal,descricao
TRX001535,CT-00940,2026-04-06 18:50:00,saque,-18.03,,TRANSF ENTRE CONTAS
TRX000452,CT-00574,2025-04-11 10:51:00,boleto,43352.52,caixaeletronico,FOLHA PAGAMENTO
TRX000280,CT-00318,2025-10-30 00:00:00,pix,1974.31,caixaeletrônico,FARMACIA SAO JOAO
TRX000030,CT-00169,2026-06-22 00:00:00,deposito,17.85,agencia,PIX QR CODE
TRX001803,CT-00577,2025-04-09 00:00:00,pix,224.82,aplicativo,FARMACIA SAO JOAO
TRX000898,CT-00490,2025-12-27 20:40:00,doc,9329.1,caixaeletronico,RENDIMENTO POUPANCA
TRX000785,CT-00680,2025-11-11 12:39:00,boleto,,internetbanking,TARIFA PACOTE SERVICOS
TRX001606,CT-00074,2026-05-05 00:00:00,débitocartão,392.23,internetbanking,IFOOD *IFOOD
TRX000057,CT-00910,2026-01-25 00:00:00,saque,-1325.07,aplicativo,AMAZON MKTPLACE
TRX001240,CT-00103,2026-06-16 20:09:00,saque,86.4,caixaeletrônico,PIX QR CODE
TRX001214,CT-00024,2026-01-17 09:36:00,depósito,1142.23,agencia,RENDIMENTO POUPANCA
TRX002051,CT-00190,2025-10-07 00:00:00,compradébito,264.48,app,NETFLIX.COM
TRX001156,CT-00810,2025-08-10 00:00:00,ted,101.85,ib,SUPERMERCADO BOM PRECO
TRX001184,CT-00573,2026-07-02 00:00:00,pix,-184.68,caixaeletrônico,NETFLIX.COM
TRX000707,CT-00464,2025-09-27 00:00:00,ted,-91.25,agencia,TARIFA PACOTE SERVICOS
TRX000398,CT-00252,2025-03-10 00:00:00,deposito,1085.78,atm,RENDIMENTO POUPANCA
TRX000867,CT-00795,2025-12-24 00:00:00,pix,279.62,agencia,AMAZON MKTPLACE
TRX000056,CT-00633,2025-11-22 03:22:00,saque,1931.72,agencia,AMAZON MKTPLACE
TRX001598,CT-00256,2026-01-21 03:56:00,pagto,185.02,internetbanking,IFOOD *IFOOD
TRX000772,CT-00369,2026-07-26 03:40:00,boleto,-1536.68,aplicativo,NETFLIX.COM
TRX001667,CT-00599,2026-03-14 11:42:00,pix,1079.1,atm,IFOOD *IFOOD
TRX000387,CT-00688,2025-11-27 07:57:00,pix,1144.36,agencia,TARIFA PACOTE SERVICOS
TRX000440,CT-00015,2026-05-23 00:00:00,ted,109.03,app,PADARIA DO ZE
TRX000419,CT-00483,2026-07-22 01:04:00,ted,736.33,app,TARIFA PACOTE SERVICOS
TRX001576,CT-00716,2025-09-08 06:25:00,compradébito,-600.18,app,IFOOD *IFOOD
TRX001876,CT-00240,2026-07-21 00:00:00,ted,1605.14,internetbanking,NETFLIX.COM
TRX000853,CT-00869,2026-04-20 00:00:00,pagto,1333.42,atm,FOLHA PAGAMENTO
TRX001343,CT-00575,2025-11-28 07:44:00,debitocartao,116.57,caixaeletrônico,
TRX000264,CT-00263,2026-02-26 00:00:00,débitocartão,21.45,agencia,PIX QR CODE
TRX000905,CT-00806,2025-12-17 00:00:00,depósito,133.71,caixaeletronico,NETFLIX.COM
TRX001988,CT-00442,2026-02-02 00:00:00,ted,-43.1,agencia,FARMACIA SAO JOAO
TRX000694,CT-00567,2026-02-25 14:22:00,compradébito,33626.98,agencia,UBER *TRIP
TRX001097,CT-00539,2025-10-30 02:49:00,compradébito,275.67,caixaeletrônico,UBER *TRIP
TRX001463,CT-00145,2025-11-10 00:00:00,deposito,102.66,caixaeletronico,TARIFA PACOTE SERVICOS
TRX001139,CT-00400,2026-06-19 13:42:00,pagamento,11953.27,caixaeletronico,FARMACIA SAO JOAO
TRX000456,CT-00597,2026-12-01 00:00:00,pix,911.83,internetbanking,PAG*MERCADOLIVRE
TRX000089,CT-01028,2025-09-21 23:03:00,deposito,14145.11,internetbanking,POSTO SHELL BR
TRX002082,CT-00094,2026-04-26 09:26:00,boleto,-1915.9,,UBER *TRIP
TRX000483,CT-00391,2026-02-22 00:00:00,compradébito,238.76,ib,UBER *TRIP
TRX001315,CT-00459,2026-10-01 00:00:00,boleto,334.78,app,TARIFA PACOTE SERVICOS
TRX000948,CT-00660,2026-12-05 00:00:00,compradébito,275.0,atm,AMAZON MKTPLACE
TRX001609,CT-00869,2025-12-26 10:44:00,compradébito,280.45,caixaeletrônico,FARMACIA SAO JOAO
TRX001635,CT-00574,2025-08-14 00:40:00,boleto,45.96,atm,TRANSF ENTRE CONTAS
TRX001483,CT-00235,2026-03-28 19:16:00,pagamento,104.71,agência,NETFLIX.COM
TRX000712,CT-00512,2025-12-30 17:50:00,deposito,65.81,,UBER *TRIP
TRX000164,CT-00586,2026-03-11 00:00:00,boleto,-1415.12,app,IFOOD *IFOOD
TRX000462,CT-00599,2026-08-08 00:00:00,boleto,-760.74,agencia,UBER *TRIP
TRX001333,CT-00167,2026-02-25 00:00:00,pix,-24.91,agencia,PIX QR CODE
TRX000782,CT-00825,2025-09-30 00:00:00,ted,70.5,aplicativo,FOLHA PAGAMENTO
TRX000464,CT-00876,2025-12-14 00:00:00,débitocartão,57.68,caixaeletrônico,RENDIMENTO POUPANCA
TRX000754,CT-00895,2026-04-01 19:37:00,depósito,64.94,caixaeletronico,SUPERMERCADO BOM PRECO
TRX000756,CT-00582,2026-01-22 00:00:00,depósito,621.46,caixaeletrônico,TRANSF ENTRE CONTAS
TRX001474,CT-00217,2025-11-27 11:14:00,ted,29.72,agencia,TARIFA PACOTE SERVICOS
TRX002061,CT-00128,2025-11-13 00:00:00,ted,260.51,atm,PADARIA DO ZE
TRX001627,CT-00066,2025-10-15 00:00:00,pagamento,1974.49,aplicativo,PIX QR CODE
TRX001922,CT-00420,2025-01-12 00:00:00,boleto,156.89,atm,UBER *TRIP
TRX001361,CT-00545,2026-06-19 00:12:00,débitocartão,1996.1,app,PAG*MERCADOLIVRE
TRX001052,CT-00817,2026-03-03 00:00:00,pix,223.19,internetbanking,PAG*MERCADOLIVRE
TRX000470,CT-00163,2025-08-28 00:00:00,débitocartão,52.17,caixaeletronico,AMAZON MKTPLACE
TRX001410,CT-00643,2026-04-13 09:33:00,deposito,1639.66,ib,AMAZON MKTPLACE
TRX001534,CT-00031,2026-03-27 12:11:00,débitocartão,1678.13,app,POSTO SHELL BR
TRX002096,CT-00813,2026-03-29 00:00:00,debitocartao,-252.54,aplicativo,FARMACIA SAO JOAO
TRX000109,CT-00729,2025-09-10 00:00:00,depósito,48.65,internetbanking,SUPERMERCADO BOM PRECO
TRX001740,CT-00644,2026-04-25 21:12:00,pix,-969.02,,PAG*MERCADOLIVRE
TRX001963,CT-00164,2025-10-28 04:05:00,compradébito,200.91,caixaeletrônico,NETFLIX.COM
TRX000019,CT-00867,2025-12-07 00:54:00,deposito,9787.65,internetbanking,RENDIMENTO POUPANCA
TRX002011,CT-00203,2026-01-21 00:00:00,pagto,6.59,caixaeletrônico,UBER *TRIP
TRX001269,CT-00706,2025-10-11 03:53:00,doc,-239.6,caixaeletrônico,POSTO SHELL BR
TRX002003,CT-00600,2026-06-14 06:50:00,compradébito,-875.5,ib,PADARIA DO ZE
TRX001000,CT-00870,2026-03-17 00:00:00,boleto,131.38,app,
TRX001805,CT-00674,2026-04-29 17:13:00,pix,204.23,caixaeletrônico,AMAZON MKTPLACE
TRX001636,CT-00200,2025-06-08 00:00:00,depósito,909.76,atm,FARMACIA SAO JOAO
TRX001683,CT-00376,2026-12-03 14:25:00,boleto,-1055.17,agencia,FOLHA PAGAMENTO
TRX000373,CT-00833,2025-09-09 09:42:00,pix,164.74,caixaeletronico,PAG*MERCADOLIVRE
TRX001802,CT-00669,2025-11-13 00:00:00,deposito,4152.71,caixaeletronico,AMAZON MKTPLACE
TRX000629,CT-00425,2026-03-18 00:00:00,pagto,,agência,POSTO SHELL BR
TRX000126,CT-00312,2025-09-13 00:00:00,depósito,1150.97,app,IFOOD *IFOOD
TRX001722,CT-00913,2025-10-09 00:00:00,pagamento,-14187.46,aplicativo,TRANSF ENTRE CONTAS
TRX001300,CT-00501,2026-06-20 00:00:00,boleto,126.86,app,FARMACIA SAO JOAO
TRX000996,CT-00705,2026-06-13 00:00:00,saque,1438.01,internetbanking,
TRX000620,CT-00309,2025-10-15 00:00:00,depósito,0.0,internetbanking,RENDIMENTO POUPANCA
TRX001135,CT-00544,2025-04-08 14:35:00,boleto,76.09,internetbanking,PIX QR CODE
TRX001800,CT-00738,2025-05-10 03:26:00,pix,116.36,app,UBER *TRIP
TRX001812,CT-00623,2025-07-10 19:07:00,deposito,1994.51,ib,SUPERMERCADO BOM PRECO
TRX001344,CT-00672,2025-10-15 19:01:00,deposito,81.16,app,PAG*MERCADOLIVRE
TRX000458,CT-00469,2025-10-08 17:49:00,debitocartao,181.84,atm,AMAZON MKTPLACE
TRX002087,CT-00067,2025-11-19 00:00:00,ted,555.96,app,TRANSF ENTRE CONTAS
TRX000182,CT-00684,2026-01-28 21:14:00,debitocartao,103.1,agência,SUPERMERCADO BOM PRECO
TRX001334,CT-00801,2025-12-30 00:00:00,depósito,167.36,caixaeletronico,IFOOD *IFOOD
TRX000260,CT-00877,2025-12-30 13:14:00,saque,1557.05,agência,TARIFA PACOTE SERVICOS
TRX000904,CT-00241,2026-02-17 19:20:00,ted,10.26,,FOLHA PAGAMENTO
TRX001068,CT-00954,2026-06-13 07:43:00,doc,71932.95,aplicativo,FARMACIA SAO JOAO
TRX002009,CT-00745,2026-02-15 20:13:00,ted,8687.77,app,FARMACIA SAO JOAO
TRX000088,CT-00593,2026-05-17 13:40:00,ted,257.21,aplicativo,FOLHA PAGAMENTO
TRX001054,CT-00269,2026-08-13 23:04:00,boleto,-6.79,agencia,SUPERMERCADO BOM PRECO
TRX001201,CT-00020,2025-10-16 13:31:00,debitocartao,985.27,internetbanking,NETFLIX.COM
TRX001957,CT-00547,2026-07-31 22:44:00,débitocartão,885.43,app,UBER *TRIP
TRX001975,CT-00418,2026-06-01 17:18:00,saque,1580.7,caixaeletronico,SUPERMERCADO BOM PRECO
TRX000720,CT-00139,2026-11-08 05:04:00,ted,,internetbanking,PAG*MERCADOLIVRE
TRX000588,CT-00575,2026-03-22 00:00:00,boleto,705.6,aplicativo,FARMACIA SAO JOAO
TRX001309,CT-00144,2026-11-05 00:00:00,pagto,58878.35,aplicativo,TRANSF ENTRE CONTAS
TRX000811,CT-00524,2026-03-23 00:00:00,deposito,1251.14,agencia,TARIFA PACOTE SERVICOS
TRX000352,CT-00221,2025-12-09 09:18:00,pix,1462.25,ib,UBER *TRIP
TRX000769,CT-00344,2026-03-28 13:58:00,saque,1238.53,atm,UBER *TRIP
TRX001660,CT-00005,2026-07-20 00:00:00,deposito,249.09,app,NETFLIX.COM
TRX001545,CT-00263,2026-05-18 21:36:00,depósito,1749.67,caixaeletronico,PAG*MERCADOLIVRE
TRX000221,CT-00047,2026-05-22 00:00:00,ted,-11896.48,caixaeletronico,AMAZON MKTPLACE
TRX001459,CT-00636,2026-07-19 00:00:00,pagto,8855.12,app,NETFLIX.COM
TRX000851,CT-00003,2026-07-16 07:24:00,pix,307.7,agencia,NETFLIX.COM
TRX001035,CT-00570,2026-07-04 00:00:00,debitocartao,1886.2,internetbanking,PADARIA DO ZE
TRX000173,CT-00913,2026-03-25 00:00:00,ted,174.47,ib,PAG*MERCADOLIVRE
TRX000100,CT-00496,2026-06-03 00:00:00,ted,-67.81,agencia,RENDIMENTO POUPANCA
TRX001602,CT-00430,2025-12-11 05:14:00,pix,268.97,ib,POSTO SHELL BR
TRX001904,CT-00875,2026-05-23 00:00:00,pix,276.21,aplicativo,PAG*MERCADOLIVRE
TRX000499,CT-00153,2025-08-03 15:39:00,débitocartão,-937.78,agência,PAG*MERCADOLIVRE
TRX000443,CT-00472,2026-06-14 00:00:00,depósito,0.0,internetbanking,TARIFA PACOTE SERVICOS
TRX001605,CT-00309,2026-03-04 15:05:00,deposito,265.38,internetbanking,POSTO SHELL BR
TRX001589,CT-00808,2026-08-01 09:45:00,boleto,1548.82,agencia,PIX QR CODE
TRX000375,CT-01031,2026-07-09 00:00:00,ted,197.37,agencia,PIX QR CODE
TRX001779,CT-00930,2025-11-29 00:00:00,deposito,142.09,agencia,UBER *TRIP
TRX001853,CT-00067,2026-01-13 00:00:00,pix,229.54,ib,PADARIA DO ZE
TRX001061,CT-00480,2025-10-10 20:05:00,pix,161.72,internetbanking,RENDIMENTO POUPANCA
TRX000344,CT-00651,2026-06-19 16:29:00,débitocartão,165.87,caixaeletronico,FARMACIA SAO JOAO
TRX002077,CT-00419,2026-02-04 00:00:00,pagto,191.96,agência,SUPERMERCADO BOM PRECO
TRX000423,CT-00263,2025-03-09 23:32:00,boleto,129.99,agência,RENDIMENTO POUPANCA
TRX002002,CT-00191,2026-09-07 00:00:00,boleto,1364.87,app,UBER *TRIP
TRX002021,CT-01015,2025-10-09 00:28:00,deposito,40.08,app,NETFLIX.COM
TRX000288,CT-00222,2026-02-04 08:59:00,ted,8752.38,agencia,NETFLIX.COM
TRX002054,CT-00002,2026-02-03 00:00:00,doc,245.14,agência,TRANSF ENTRE CONTAS
TRX001625,CT-00465,2026-02-01 21:12:00,deposito,12931.01,caixaeletronico,UBER *TRIP
TRX001712,CT-00354,2026-12-05 15:06:00,boleto,89.88,caixaeletronico,POSTO SHELL BR
TRX000404,CT-00433,2026-08-15 00:00:00,boleto,55.14,atm,
TRX000408,CT-00459,2026-02-07 00:00:00,ted,-6365.02,,IFOOD *IFOOD
TRX001629,CT-00060,2025-10-09 14:57:00,doc,-181.47,agencia,SUPERMERCADO BOM PRECO
TRX000332,CT-00579,2026-03-28 00:00:00,ted,148.49,caixaeletronico,TARIFA PACOTE SERVICOS
TRX001440,CT-00467,2026-06-17 21:50:00,pix,-8419.72,atm,AMAZON MKTPLACE
TRX001063,CT-00811,2025-08-25 00:00:00,pix,245.08,app,TARIFA PACOTE SERVICOS
TRX001167,CT-00883,2026-07-29 00:00:00,pagto,-6923.9,agencia,AMAZON MKTPLACE
TRX001438,CT-00179,2025-12-27 03:03:00,compradébito,59.4,agência,FARMACIA SAO JOAO
TRX001171,CT-00475,2025-08-10 00:00:00,pix,265.5,agencia,RENDIMENTO POUPANCA
TRX000108,CT-00058,2026-02-14 00:00:00,deposito,138.7,app,FOLHA PAGAMENTO
TRX000471,CT-00066,2026-03-03 09:16:00,saque,-38.14,caixaeletronico,TARIFA PACOTE SERVICOS
TRX001262,CT-00131,2026-05-07 01:22:00,compradébito,205.39,aplicativo,FOLHA PAGAMENTO
TRX001923,CT-00918,2026-03-03 07:26:00,deposito,,atm,
TRX000520,CT-00691,2026-02-28 11:41:00,doc,262.36,caixaeletrônico,PAG*MERCADOLIVRE
TRX001738,CT-00682,2026-08-14 00:31:00,pix,-201.11,atm,RENDIMENTO POUPANCA
TRX001329,CT-00482,2026-12-05 00:00:00,débitocartão,-1597.25,internetbanking,PAG*MERCADOLIVRE
TRX001177,CT-00476,2026-01-24 00:00:00,boleto,10819.25,app,NETFLIX.COM
TRX001674,CT-00181,2026-02-28 00:00:00,depósito,6701.26,ib,AMAZON MKTPLACE
TRX000315,CT-00698,2025-04-08 00:00:00,pix,-60.3,internetbanking,AMAZON MKTPLACE
TRX001568,CT-00462,2025-10-10 03:06:00,boleto,-781.66,internetbanking,PAG*MERCADOLIVRE
TRX000674,CT-00398,2026-05-17 00:00:00,depósito,176.04,app,
TRX001774,CT-00238,2026-01-02 00:00:00,pagamento,-871.61,agência,IFOOD *IFOOD
TRX000369,CT-00172,2025-12-18 00:00:00,depósito,215.0,caixaeletronico,PAG*MERCADOLIVRE
TRX001519,CT-00534,2026-04-02 00:00:00,compradébito,93.98,app,FARMACIA SAO JOAO
TRX000959,CT-00348,2026-07-05 00:00:00,saque,70.98,caixaeletrônico,AMAZON MKTPLACE
TRX001846,CT-00525,2025-09-27 23:21:00,saque,-22.25,atm,TRANSF ENTRE CONTAS
TRX000094,CT-00116,2025-11-15 00:00:00,debitocartao,7192.91,app,FARMACIA SAO JOAO
TRX001877,CT-00700,2026-07-30 00:00:00,pix,265.08,internetbanking,PAG*MERCADOLIVRE
TRX001083,CT-00755,2025-11-09 03:58:00,compradébito,213.77,agencia,PADARIA DO ZE
TRX001632,CT-00298,2025-10-18 00:00:00,boleto,-169.49,app,UBER *TRIP
TRX000523,CT-00656,2025-12-26 03:51:00,boleto,-229.55,app,PAG*MERCADOLIVRE
TRX000692,CT-00474,2025-10-30 16:19:00,debitocartao,-88.75,atm,FARMACIA SAO JOAO
TRX000733,CT-00302,2026-01-24 16:40:00,depósito,69.72,app,FOLHA PAGAMENTO
TRX000115,CT-00472,2026-01-24 15:27:00,debitocartao,-1267.91,caixaeletrônico,POSTO SHELL BR
TRX001854,CT-00182,2025-09-11 00:00:00,pix,-227.15,agencia,SUPERMERCADO BOM PRECO
TRX001104,CT-00664,2025-11-27 01:44:00,ted,-228.45,app,NETFLIX.COM
TRX001115,CT-00358,2025-11-22 06:10:00,ted,1609.15,atm,TRANSF ENTRE CONTAS
TRX001296,CT-00886,2026-09-05 06:17:00,pagto,0.0,agencia,TARIFA PACOTE SERVICOS
TRX000577,CT-00531,2025-12-22 09:32:00,deposito,239.63,internetbanking,PAG*MERCADOLIVRE
TRX001783,CT-00997,2026-01-01 00:00:00,pix,-149.88,internetbanking,RENDIMENTO POUPANCA
TRX000918,CT-00669,2026-10-04 13:30:00,ted,3294.01,caixaeletronico,FARMACIA SAO JOAO
TRX001703,CT-00116,2026-01-03 19:32:00,doc,-220.49,caixaeletrônico,POSTO SHELL BR
TRX001357,CT-00348,2025-09-25 10:47:00,doc,237.35,app,TRANSF ENTRE CONTAS
TRX002008,CT-00255,2025-08-13 15:11:00,saque,145.02,app,AMAZON MKTPLACE
TRX000208,CT-00021,2026-03-02 06:09:00,depósito,52.89,internetbanking,POSTO SHELL BR
TRX001927,CT-00497,2025-12-16 16:38:00,boleto,173.56,caixaeletronico,PIX QR CODE
TRX000124,CT-00996,2025-09-10 00:00:00,ted,15.38,aplicativo,UBER *TRIP
TRX000570,CT-00716,2025-12-10 09:22:00,debitocartao,182.46,app,PIX QR CODE
TRX000528,CT-00458,2026-05-13 00:00:00,pagamento,120.27,agencia,PADARIA DO ZE
TRX001809,CT-00064,2025-09-05 05:15:00,deposito,17717.9,caixaeletrônico,SUPERMERCADO BOM PRECO
TRX000552,CT-00657,2026-08-07 21:33:00,pix,1545.36,agência,PIX QR CODE
TRX000561,CT-00348,2026-07-13 00:00:00,débitocartão,,app,UBER *TRIP
TRX001311,CT-00070,2026-02-23 00:00:00,depósito,88.52,app,IFOOD *IFOOD
TRX001120,CT-00671,2025-08-21 12:40:00,pagamento,44580.64,,FOLHA PAGAMENTO
TRX001748,CT-00747,2025-12-11 00:00:00,deposito,1450.05,agencia,RENDIMENTO POUPANCA
TRX000584,CT-00237,2026-02-08 01:58:00,pix,150.17,atm,UBER *TRIP
TRX000302,CT-00615,2026-03-31 00:00:00,saque,1581.6,internetbanking,PAG*MERCADOLIVRE
TRX001895,CT-00722,2025-12-28 00:00:00,débitocartão,-12.33,agencia,UBER *TRIP
TRX002076,CT-00593,2025-12-20 00:00:00,boleto,-1805.56,internetbanking,TRANSF ENTRE CONTAS
TRX000313,CT-00773,2026-01-10 00:00:00,pix,209.54,aplicativo,TARIFA PACOTE SERVICOS
TRX000962,CT-00834,2026-08-05 15:12:00,ted,-170.15,agencia,PADARIA DO ZE
TRX001931,CT-00603,2026-02-15 00:00:00,doc,-100.33,internetbanking,PADARIA DO ZE
TRX000008,CT-00517,2026-06-24 05:07:00,pix,-114.53,app,PADARIA DO ZE
TRX000025,CT-00289,2026-01-03 00:00:00,debitocartao,158.12,internetbanking,UBER *TRIP
TRX001371,CT-00312,2026-01-16 00:00:00,compradébito,,internetbanking,SUPERMERCADO BOM PRECO
TRX000439,CT-01005,2025-01-08 00:00:00,pagamento,40782.2,ib,SUPERMERCADO BOM PRECO
TRX000693,CT-00867,2025-09-24 00:00:00,ted,1135.67,ib,TARIFA PACOTE SERVICOS
TRX001599,CT-00210,2026-03-03 00:00:00,pagamento,269.4,app,TRANSF ENTRE CONTAS
TRX002095,CT-00648,2025-08-24 11:05:00,pix,-58.81,agencia,PIX QR CODE
TRX000063,CT-00222,2025-06-11 00:00:00,depósito,479.35,internetbanking,AMAZON MKTPLACE
TRX000489,CT-00920,2025-09-09 05:57:00,debitocartao,-2386.41,agencia,TRANSF ENTRE CONTAS
TRX001496,CT-00291,2026-08-08 15:25:00,débitocartão,78193.67,agência,PIX QR CODE
TRX000298,CT-00384,2026-10-01 00:00:00,pagamento,1470.08,app,PAG*MERCADOLIVRE
TRX000358,CT-00495,2025-02-11 00:00:00,depósito,3143.89,agencia,POSTO SHELL BR
TRX000248,CT-00829,2025-06-08 00:00:00,doc,-171.98,aplicativo,
TRX000900,CT-00490,2025-08-08 08:01:00,deposito,1992.54,,PADARIA DO ZE
TRX002094,CT-00531,2025-08-13 00:00:00,ted,1551.58,aplicativo,UBER *TRIP
TRX000117,CT-00424,2026-02-22 18:26:00,boleto,-55.79,,RENDIMENTO POUPANCA
TRX001395,CT-00813,2026-10-06 00:00:00,pagamento,10601.33,internetbanking,PIX QR CODE
TRX001274,CT-00063,2026-06-03 00:00:00,débitocartão,-270.02,internetbanking,
TRX001900,CT-00566,2025-08-12 22:58:00,debitocartao,128.72,internetbanking,RENDIMENTO POUPANCA
TRX001649,CT-00185,2025-08-03 00:00:00,saque,401.33,app,TRANSF ENTRE CONTAS
TRX001513,CT-00215,2025-08-20 20:20:00,saque,168.04,app,RENDIMENTO POUPANCA
TRX000527,CT-00576,2026-03-26 16:12:00,depósito,191.65,caixaeletronico,PAG*MERCADOLIVRE
TRX000601,CT-00340,2026-01-12 05:43:00,boleto,957.11,app,PAG*MERCADOLIVRE
TRX001983,CT-00675,2025-10-23 00:00:00,debitocartao,8112.13,app,FOLHA PAGAMENTO
TRX000292,CT-00403,2025-11-09 00:00:00,debitocartao,2883.48,app,PAG*MERCADOLIVRE
TRX001047,CT-00321,2025-11-15 22:36:00,depósito,226.5,,POSTO SHELL BR
TRX000271,CT-00442,2025-10-22 00:00:00,pix,203.33,,IFOOD *IFOOD
TRX000525,CT-00146,2026-02-12 00:00:00,saque,-14385.52,app,TARIFA PACOTE SERVICOS
TRX000312,CT-00737,2026-07-01 03:14:00,saque,12941.44,,UBER *TRIP
TRX000281,CT-00367,2025-02-12 00:00:00,boleto,253.0,agência,NETFLIX.COM
TRX000907,CT-00518,2026-09-01 07:14:00,pix,11706.05,app,RENDIMENTO POUPANCA
TRX001713,CT-00831,2026-05-21 00:00:00,ted,261.81,caixaeletrônico,
TRX001426,CT-00729,2026-04-23 00:00:00,boleto,6100.4,atm,PIX QR CODE
TRX000451,CT-00824,2025-06-10 14:51:00,pix,-1189.84,agência,IFOOD *IFOOD
TRX000267,CT-00945,2025-10-21 11:24:00,depósito,386.7,,
TRX001915,CT-00298,2025-11-11 02:14:00,ted,10717.45,,PADARIA DO ZE
TRX001758,CT-00640,2026-02-13 00:00:00,depósito,69.62,app,FOLHA PAGAMENTO
TRX002071,CT-00276,2026-01-17 14:38:00,ted,1194.25,app,FOLHA PAGAMENTO
TRX001866,CT-00676,2026-01-06 00:00:00,boleto,157.63,caixaeletrônico,FARMACIA SAO JOAO
TRX001070,CT-00959,2025-08-12 15:27:00,pagamento,-191.25,agencia,
TRX001218,CT-00399,2026-07-21 00:00:00,ted,111.37,,RENDIMENTO POUPANCA
TRX002000,CT-00495,2026-08-04 00:00:00,saque,-6397.77,app,PAG*MERCADOLIVRE
TRX000180,CT-00949,2025-09-28 13:05:00,ted,481.27,ib,RENDIMENTO POUPANCA
TRX000276,CT-00487,2026-07-19 08:45:00,pagto,1074.21,internetbanking,RENDIMENTO POUPANCA
TRX002089,CT-00252,2025-09-22 00:00:00,deposito,,caixaeletrônico,SUPERMERCADO BOM PRECO
TRX000205,CT-00465,2025-10-17 01:39:00,compradébito,-90.12,,TRANSF ENTRE CONTAS
TRX000336,CT-00282,2026-05-21 10:33:00,pix,240.58,atm,TRANSF ENTRE CONTAS
TRX000628,CT-00876,2025-10-13 00:00:00,pix,58170.0,aplicativo,TARIFA PACOTE SERVICOS
TRX000233,CT-00524,2026-01-29 17:15:00,pagto,1532.8,caixaeletrônico,TRANSF ENTRE CONTAS
TRX000384,CT-00941,2026-08-04 11:39:00,boleto,3429.74,caixaeletrônico,PADARIA DO ZE
TRX000110,CT-00665,2025-11-16 00:00:00,boleto,408.99,agencia,PAG*MERCADOLIVRE
TRX000695,CT-00302,2025-06-09 00:00:00,compradébito,274.32,agência,IFOOD *IFOOD
TRX001862,CT-00592,2026-03-19 08:11:00,debitocartao,63.71,internetbanking,PIX QR CODE
TRX001834,CT-00927,2026-04-04 18:05:00,depósito,13248.65,agencia,RENDIMENTO POUPANCA
TRX001913,CT-00016,2026-03-29 03:19:00,débitocartão,-212.33,atm,UBER *TRIP
TRX001642,CT-00062,2026-04-30 00:00:00,boleto,3006.72,atm,POSTO SHELL BR
TRX001416,CT-00271,2025-08-03 00:00:00,pagamento,42040.41,agencia,RENDIMENTO POUPANCA
TRX000449,CT-00430,2026-05-28 00:00:00,ted,65.76,app,SUPERMERCADO BOM PRECO
TRX000475,CT-00712,2026-02-03 00:00:00,pagamento,9160.8,internetbanking,TRANSF ENTRE CONTAS
TRX000901,CT-00785,2026-02-14 03:31:00,pix,14960.24,app,PAG*MERCADOLIVRE
TRX000299,CT-00185,2025-12-09 00:00:00,compradébito,,app,PAG*MERCADOLIVRE
TRX001478,CT-00289,2025-11-02 00:00:00,compradébito,10160.82,app,UBER *TRIP
TRX001565,CT-00176,2025-09-17 00:00:00,débitocartão,2341.23,agência,TRANSF ENTRE CONTAS
TRX001110,CT-00745,2025-10-10 15:09:00,boleto,662.02,internetbanking,AMAZON MKTPLACE
TRX001391,CT-00951,2026-11-08 00:06:00,deposito,3540.0,ib,FARMACIA SAO JOAO
TRX001940,CT-00202,2026-03-19 00:00:00,boleto,-294.1,atm,FOLHA PAGAMENTO
TRX000961,CT-00873,2025-09-10 00:59:00,ted,252.33,agência,RENDIMENTO POUPANCA
TRX000142,CT-00294,2026-01-03 00:00:00,pagamento,1917.5,caixaeletronico,SUPERMERCADO BOM PRECO
TRX000672,CT-00706,2026-06-20 00:00:00,boleto,251.04,agencia,TARIFA PACOTE SERVICOS
TRX000132,CT-00770,2025-04-09 00:00:00,boleto,999.0,,UBER *TRIP
TRX001253,CT-00359,2025-12-16 00:00:00,compradébito,-9430.04,agência,SUPERMERCADO BOM PRECO
TRX001685,CT-00957,2025-11-11 23:58:00,debitocartao,1074.57,app,IFOOD *IFOOD
TRX001992,CT-00950,2025-12-24 21:37:00,boleto,9202.37,internetbanking,TARIFA PACOTE SERVICOS
TRX000757,CT-00684,2026-08-08 00:00:00,ted,41.31,,NETFLIX.COM
TRX001590,CT-00042,2026-01-03 00:00:00,boleto,,caixaeletrônico,TRANSF ENTRE CONTAS
TRX002058,CT-00585,2026-07-18 00:00:00,saque,279.55,ib,TARIFA PACOTE SERVICOS
TRX001646,CT-00984,2025-10-26 00:00:00,saque,214.58,agência,PIX QR CODE
TRX000134,CT-00340,2026-02-24 07:51:00,boleto,-2620.53,internetbanking,FARMACIA SAO JOAO
TRX000645,CT-00673,2026-07-03 00:00:00,depósito,1534.27,internetbanking,RENDIMENTO POUPANCA
TRX000592,CT-00670,2026-06-01 17:13:00,débitocartão,-47351.6,agência,PADARIA DO ZE
TRX000125,CT-00448,2026-04-13 00:00:00,compradébito,7662.63,internetbanking,FOLHA PAGAMENTO
TRX000112,CT-00098,2026-01-18 00:00:00,pagamento,-154.26,app,IFOOD *IFOOD
TRX001768,CT-00582,2025-09-14 00:00:00,pix,55.9,app,
