ID TRANSACAO,id conta,Data/Hora,Tipo Transação,VALOR,Canal,Descrição
TRX001184,CT-00573,07/02/2026,Pix,"-184,68",Caixa Eletrônico,NETFLIX.COM
TRX000707,CT-00464,27-09-2025,ted,-91.25,AGENCIA,TARIFA PACOTE SERVICOS
TRX000398,CT-00252,03/10/2025,DEPOSITO,"1.085,78",ATM,RENDIMENTO POUPANCA
TRX000867,CT-00795,24/12/2025,pix,279.62,agencia,AMAZON MKTPLACE
TRX000056,CT-00633,22/11/2025 03:22,Saque,"1931,72",AGENCIA,AMAZON MKTPLACE
TRX001598,CT-00256,21-01-2026 03:56,pagto,"185,02",Internet Banking,IFOOD *IFOOD
TRX000772,CT-00369,2026-07-26 03:40,boleto,"-1.536,68",Aplicativo,NETFLIX.COM
TRX001667,CT-00599,2026-03-14 11:42,pix,"1079,10",ATM,IFOOD *IFOOD
TRX000387,CT-00688,27/11/2025 07:57,Pix,1144.36,agencia,TARIFA PACOTE SERVICOS
TRX000440,CT-00015,23/05/2026,ted,"109,03",app,  PADARIA DO ZE  
TRX000419,CT-00483,22/07/26 01:04,TED,"R$ 736,33",App,TARIFA PACOTE SERVICOS
TRX001576,CT-00716,09/08/2025 06:25,Compra Débito,-600.18,app,IFOOD *IFOOD
TRX001876,CT-00240,21/07/2026,TED,R$ 1605.14,internet banking,NETFLIX.COM
TRX000853,CT-00869,20-04-2026,pagto,"1333,42",ATM,FOLHA PAGAMENTO
TRX001343,CT-00575,2025-11-28 07:44,debito cartao,"R$ 116,57",Caixa Eletrônico,
TRX000264,CT-00263,26/02/26,Débito Cartão,21.45,AGENCIA,PIX QR CODE
TRX000905,CT-00806,2025-12-17,Depósito,"R$ 133,71",caixa eletronico,NETFLIX.COM
TRX001988,CT-00442,2026-02-02,TED,"-43,10",AGENCIA,FARMACIA SAO JOAO
TRX000694,CT-00567,25-02-2026 14:22,Compra Débito,"R$ 33.626,98",AGENCIA,UBER *TRIP
TRX001097,CT-00539,30/10/2025 02:49,Compra Débito,"275,67",Caixa Eletrônico,UBER *TRIP
TRX001463,CT-00145,11-out-2025,deposito,"R$ 102,66",caixa eletronico,TARIFA PACOTE SERVICOS
TRX001139,CT-00400,2026-06-19 13:42,Pagamento,11953.27,caixa eletronico,FARMACIA SAO JOAO
TRX000456,CT-00597,12/01/2026,PIX,R$ 911.83,internet banking,PAG*MercadoLivre
TRX000089,CT-01028,21/09/2025 23:03,DEPOSITO,14145.11,Internet Banking,POSTO SHELL BR
TRX002082,CT-00094,26-04-2026 09:26,BOLETO,"-1.915,90",,UBER *TRIP
TRX000483,CT-00391,22-02-2026,Compra Débito,"238,76",IB,UBER *TRIP
TRX001315,CT-00459,10/01/2026,boleto,"R$ 334,78",APP,TARIFA PACOTE SERVICOS
TRX000948,CT-00660,12-05-2026,Compra Débito,"275,00",ATM,AMAZON MKTPLACE
TRX001609,CT-00869,2025-12-26 10:44,Compra Débito,280.45,Caixa Eletrônico,FARMACIA SAO JOAO
TRX001635,CT-00574,2025-08-14 00:40,boleto,"R$ 45,96",ATM,TRANSF ENTRE CONTAS
TRX001483,CT-00235,28/03/2026 19:16,Pagamento,R$ 104.71,Agência,NETFLIX.COM
TRX000712,CT-00512,30-dez-2025 17:50,deposito,R$ 65.81,,UBER *TRIP
TRX000164,CT-00586,2026-03-11,Boleto,"-1.415,12",App,IFOOD *IFOOD
TRX000462,CT-00599,08/08/2026,Boleto,"-760,74",AGENCIA,UBER *TRIP
TRX001333,CT-00167,25/02/2026,PIX,"-24,91",AGENCIA,PIX QR CODE
TRX000782,CT-00825,2025-09-30,ted,70.50,Aplicativo,FOLHA PAGAMENTO
TRX000464,CT-00876,14-dez-2025,Débito Cartão,"57,68",Caixa Eletrônico,RENDIMENTO POUPANCA
TRX000754,CT-00895,04/01/2026 19:37,Depósito,R$ 64.94,caixa eletronico,SUPERMERCADO BOM PRECO
TRX000756,CT-00582,2026-01-22,Depósito,621.46,Caixa Eletrônico,TRANSF ENTRE CONTAS
TRX001474,CT-00217,2025-11-27 11:14,TED,"29,72",agencia,TARIFA PACOTE SERVICOS
TRX002061,CT-00128,13/11/2025,TED,"R$ 260,51",ATM,  PADARIA DO ZE  
TRX001627,CT-00066,15-10-2025,Pagamento,"1974,49",Aplicativo,PIX QR CODE
TRX001922,CT-00420,01/12/25,BOLETO,"R$ 156,89",ATM,UBER *TRIP
TRX001361,CT-00545,19-06-2026 00:12,Débito Cartão,"R$ 1.996,10",APP,PAG*MercadoLivre
TRX001052,CT-00817,2026-03-03,PIX,"R$ 223,19",Internet Banking,PAG*MercadoLivre
TRX000470,CT-00163,28/08/2025,Débito Cartão,"52,17",caixa eletronico,AMAZON MKTPLACE
TRX001410,CT-00643,13/04/2026 09:33,deposito,"1.639,66",IB,AMAZON MKTPLACE
TRX001534,CT-00031,2026-03-27 12:11,Débito Cartão,"R$ 1.678,13",app,POSTO SHELL BR
TRX002096,CT-00813,29/03/26,debito cartao,-252.54,Aplicativo,FARMACIA SAO JOAO
TRX000109,CT-00729,09/10/2025,Depósito,48.65,Internet Banking,SUPERMERCADO BOM PRECO
TRX001740,CT-00644,2026-04-25 21:12,Pix,-969.02,,PAG*MercadoLivre
TRX001963,CT-00164,2025-10-28 04:05,Compra Débito,200.91,Caixa Eletrônico,NETFLIX.COM
TRX000019,CT-00867,2025-12-07 00:54,deposito,9787.65,internet banking,RENDIMENTO POUPANCA
TRX002011,CT-00203,2026-01-21,pagto,"6,59",Caixa Eletrônico,UBER *TRIP
TRX001269,CT-00706,10-nov-2025 03:53,DOC,"-239,60",Caixa Eletrônico,POSTO SHELL BR
TRX002003,CT-00600,14/06/2026 06:50,Compra Débito,"-875,50",IB,  PADARIA DO ZE  
TRX001000,CT-00870,17/03/2026,boleto,"R$ 131,38",App,
TRX001805,CT-00674,29/04/2026 17:13,PIX,"R$ 204,23",Caixa Eletrônico,AMAZON MKTPLACE
TRX001636,CT-00200,06-08-2025,Depósito,"909,76",ATM,FARMACIA SAO JOAO
TRX001683,CT-00376,12/03/2026 14:25,Boleto,-1055.17,agencia,FOLHA PAGAMENTO
TRX000373,CT-00833,09/09/2025 09:42,Pix,"R$ 164,74",caixa eletronico,PAG*MercadoLivre
TRX001802,CT-00669,13/11/2025,DEPOSITO,"R$ 4.152,71",caixa eletronico,AMAZON MKTPLACE
TRX000629,CT-00425,18/03/2026,pagto,,Agência,POSTO SHELL BR
TRX000126,CT-00312,13/09/2025,Depósito,"1.150,97",APP,IFOOD *IFOOD
TRX001722,CT-00913,2025-10-09,Pagamento,"-14187,46",Aplicativo,TRANSF ENTRE CONTAS
TRX001300,CT-00501,20/06/2026,BOLETO,"126,86",app,FARMACIA SAO JOAO
TRX000996,CT-00705,13/06/2026,saque,"1.438,01",Internet Banking,
TRX000620,CT-00309,15/10/25,Depósito,0,internet banking,RENDIMENTO POUPANCA
TRX001135,CT-00544,04/08/2025 14:35,Boleto,76.09,internet banking,PIX QR CODE
TRX001800,CT-00738,05/10/2025 03:26,Pix,"116,36",APP,UBER *TRIP
TRX001812,CT-00623,07-10-2025 19:07,DEPOSITO,"1994,51",IB,SUPERMERCADO BOM PRECO
TRX001344,CT-00672,2025-10-15 19:01,DEPOSITO,"81,16",APP,PAG*MercadoLivre
TRX000458,CT-00469,10-08-2025 17:49,debito cartao,"R$ 181,84",ATM,AMAZON MKTPLACE
TRX002087,CT-00067,19/11/2025,TED,"555,96",APP,TRANSF ENTRE CONTAS
TRX000182,CT-00684,2026-01-28 21:14,debito cartao,"103,10",Agência,SUPERMERCADO BOM PRECO
TRX001334,CT-00801,30/12/25,Depósito,"R$ 167,36",caixa eletronico,IFOOD *IFOOD
TRX000260,CT-00877,30/12/2025 13:14,Saque,"1.557,05",Agência,TARIFA PACOTE SERVICOS
TRX000904,CT-00241,17/02/26 19:20,ted,"10,26",,FOLHA PAGAMENTO
TRX001068,CT-00954,13-06-2026 07:43,DOC,"71932,95",Aplicativo,FARMACIA SAO JOAO
TRX002009,CT-00745,15/02/2026 20:13,ted,"8.687,77",APP,FARMACIA SAO JOAO
TRX000088,CT-00593,17/05/2026 13:40,ted,257.21,Aplicativo,FOLHA PAGAMENTO
TRX001054,CT-00269,13/08/26 23:04,Boleto,-6.79,AGENCIA,SUPERMERCADO BOM PRECO
TRX001201,CT-00020,2025-10-16 13:31,debito cartao,"R$ 985,27",internet banking,NETFLIX.COM
TRX001957,CT-00547,2026-07-31 22:44,Débito Cartão,"885,43",APP,UBER *TRIP
TRX001975,CT-00418,06-jan-2026 17:18,saque,"1580,70",caixa eletronico,SUPERMERCADO BOM PRECO
TRX000720,CT-00139,11/08/26 05:04,ted,N/A,Internet Banking,PAG*MercadoLivre
TRX000588,CT-00575,22-03-2026,boleto,"705,60",Aplicativo,FARMACIA SAO JOAO
TRX001309,CT-00144,11-05-2026,pagto,58878.35,Aplicativo,TRANSF ENTRE CONTAS
TRX000811,CT-00524,2026-03-23,deposito,"1.251,14",AGENCIA,TARIFA PACOTE SERVICOS
TRX000352,CT-00221,12/09/2025 09:18,PIX,"R$ 1.462,25",IB,UBER *TRIP
TRX000769,CT-00344,28-mar-2026 13:58,saque,1238.53,ATM,UBER *TRIP
TRX001660,CT-00005,20/07/26,DEPOSITO,249.09,app,NETFLIX.COM
TRX001545,CT-00263,18-05-2026 21:36,Depósito,"1.749,67",caixa eletronico,PAG*MercadoLivre
TRX000221,CT-00047,22/05/26,TED,-11896.48,caixa eletronico,AMAZON MKTPLACE
TRX001459,CT-00636,2026-07-19,pagto,"8.855,12",APP,NETFLIX.COM
TRX000851,CT-00003,2026-07-16 07:24,pix,"R$ 307,70",AGENCIA,NETFLIX.COM
TRX001035,CT-00570,07-04-2026,debito cartao,"1.886,20",internet banking,  PADARIA DO ZE  
TRX000173,CT-00913,25/03/2026,TED,"R$ 174,47",IB,PAG*MercadoLivre
TRX000100,CT-00496,2026-06-03,TED,-67.81,AGENCIA,RENDIMENTO POUPANCA
TRX001602,CT-00430,12/11/2025 05:14,pix,"268,97",IB,POSTO SHELL BR
TRX001904,CT-00875,2026-05-23,PIX,R$ 276.21,Aplicativo,PAG*MercadoLivre
TRX000499,CT-00153,2025-08-03 15:39,Débito Cartão,"-937,78",Agência,PAG*MercadoLivre
TRX000443,CT-00472,14/06/2026,Depósito,0,Internet Banking,TARIFA PACOTE SERVICOS
TRX001605,CT-00309,03-abr-2026 15:05,deposito,"265,38",internet banking,POSTO SHELL BR
TRX001589,CT-00808,2026-08-01 09:45,Boleto,"1.548,82",agencia,PIX QR CODE
TRX000375,CT-01031,2026-07-09,ted,197.37,AGENCIA,PIX QR CODE
TRX001779,CT-00930,2025-11-29,deposito,"R$ 142,09",agencia,UBER *TRIP
TRX001853,CT-00067,2026-01-13,pix,229.54,IB,  PADARIA DO ZE  
TRX001061,CT-00480,2025-10-10 20:05,PIX,"R$ 161,72",internet banking,RENDIMENTO POUPANCA
TRX000344,CT-00651,19-jun-2026 16:29,Débito Cartão,"165,87",caixa eletronico,FARMACIA SAO JOAO
TRX002077,CT-00419,02/04/2026,pagto,"R$ 191,96",Agência,SUPERMERCADO BOM PRECO
TRX000423,CT-00263,03/09/25 23:32,boleto,"R$ 129,99",Agência,RENDIMENTO POUPANCA
TRX002002,CT-00191,09/07/2026,Boleto,"R$ 1.364,87",app,UBER *TRIP
TRX002021,CT-01015,10/09/2025 00:28,deposito,"40,08",APP,NETFLIX.COM
TRX000288,CT-00222,2026-02-04 08:59,ted,"8.752,38",AGENCIA,NETFLIX.COM
TRX002054,CT-00002,02-mar-2026,DOC,"R$ 245,14",Agência,TRANSF ENTRE CONTAS
TRX001625,CT-00465,2026-02-01 21:12,DEPOSITO,"R$ 12.931,01",caixa eletronico,UBER *TRIP
TRX001712,CT-00354,12-05-2026 15:06,BOLETO,"89,88",caixa eletronico,POSTO SHELL BR
TRX000404,CT-00433,15/08/2026,boleto,"55,14",ATM,
TRX000408,CT-00459,02-07-2026,ted,"-6.365,02",,IFOOD *IFOOD
TRX001629,CT-00060,2025-10-09 14:57,DOC,"-181,47",agencia,SUPERMERCADO BOM PRECO
TRX000332,CT-00579,28/03/2026,ted,"R$ 148,49",caixa eletronico,TARIFA PACOTE SERVICOS
TRX001440,CT-00467,17/06/2026 21:50,Pix,-8419.72,ATM,AMAZON MKTPLACE
TRX001063,CT-00811,25-08-2025,pix,245.08,App,TARIFA PACOTE SERVICOS
TRX001167,CT-00883,29/07/2026,pagto,-6923.90,agencia,AMAZON MKTPLACE
TRX001438,CT-00179,2025-12-27 03:03,Compra Débito,"R$ 59,40",Agência,FARMACIA SAO JOAO
TRX001171,CT-00475,2025-08-10,Pix,"265,50",agencia,RENDIMENTO POUPANCA
TRX000108,CT-00058,2026-02-14,deposito,"R$ 138,70",App,FOLHA PAGAMENTO
TRX000471,CT-00066,2026-03-03 09:16,Saque,"-38,14",caixa eletronico,TARIFA PACOTE SERVICOS
TRX001262,CT-00131,05/07/26 01:22,Compra Débito,"205,39",Aplicativo,FOLHA PAGAMENTO
TRX001923,CT-00918,2026-03-03 07:26,deposito,N/A,ATM,
TRX000520,CT-00691,28/02/2026 11:41,DOC,"R$ 262,36",Caixa Eletrônico,PAG*MercadoLivre
TRX001738,CT-00682,14-08-2026 00:31,Pix,"-201,11",ATM,RENDIMENTO POUPANCA
TRX001329,CT-00482,12/05/2026,Débito Cartão,"-1.597,25",internet banking,PAG*MercadoLivre
TRX001177,CT-00476,24-01-2026,boleto,"R$ 10.819,25",App,NETFLIX.COM
TRX001674,CT-00181,28/02/2026,Depósito,"R$ 6.701,26",IB,AMAZON MKTPLACE
TRX000315,CT-00698,04/08/2025,Pix,"-60,30",Internet Banking,AMAZON MKTPLACE
TRX001568,CT-00462,2025-10-10 03:06,boleto,"-781,66",Internet Banking,PAG*MercadoLivre
TRX000674,CT-00398,2026-05-17,Depósito,"R$ 176,04",app,
TRX001774,CT-00238,01/02/2026,Pagamento,-871.61,Agência,IFOOD *IFOOD
TRX000369,CT-00172,18-12-2025,Depósito,215.00,caixa eletronico,PAG*MercadoLivre
TRX001519,CT-00534,2026-04-02,Compra Débito,"R$ 93,98",APP,FARMACIA SAO JOAO
TRX000959,CT-00348,2026-07-05,Saque,70.98,Caixa Eletrônico,AMAZON MKTPLACE
TRX001846,CT-00525,27-09-2025 23:21,saque,"-22,25",ATM,TRANSF ENTRE CONTAS
TRX000094,CT-00116,2025-11-15,debito cartao,"R$ 7.192,91",App,FARMACIA SAO JOAO
TRX001877,CT-00700,30/07/2026,PIX,265.08,internet banking,PAG*MercadoLivre
TRX001083,CT-00755,11/09/2025 03:58,Compra Débito,"213,77",agencia,  PADARIA DO ZE  
TRX001632,CT-00298,18/10/2025,Boleto,-169.49,App,UBER *TRIP
TRX000523,CT-00656,26/12/25 03:51,boleto,-229.55,App,PAG*MercadoLivre
TRX000692,CT-00474,30/10/25 16:19,debito cartao,-88.75,ATM,FARMACIA SAO JOAO
TRX000733,CT-00302,24/01/2026 16:40,Depósito,"R$ 69,72",App,FOLHA PAGAMENTO
TRX000115,CT-00472,24/01/2026 15:27,debito cartao,"-1.267,91",Caixa Eletrônico,POSTO SHELL BR
TRX001854,CT-00182,09/11/25,PIX,"-227,15",AGENCIA,SUPERMERCADO BOM PRECO
TRX001104,CT-00664,27-11-2025 01:44,TED,"-228,45",App,NETFLIX.COM
TRX001115,CT-00358,2025-11-22 06:10,ted,1609.15,ATM,TRANSF ENTRE CONTAS
TRX001296,CT-00886,09/05/2026 06:17,pagto,0,AGENCIA,TARIFA PACOTE SERVICOS
TRX000577,CT-00531,2025-12-22 09:32,DEPOSITO,239.63,Internet Banking,PAG*MercadoLivre
TRX001783,CT-00997,01/01/2026,Pix,-149.88,Internet Banking,RENDIMENTO POUPANCA
TRX000918,CT-00669,10/04/2026 13:30,TED,3294.01,caixa eletronico,FARMACIA SAO JOAO
TRX001703,CT-00116,01/03/2026 19:32,DOC,"-220,49",Caixa Eletrônico,POSTO SHELL BR
TRX001357,CT-00348,25/09/2025 10:47,DOC,"237,35",App,TRANSF ENTRE CONTAS
TRX002008,CT-00255,13-ago-2025 15:11,saque,R$ 145.02,APP,AMAZON MKTPLACE
TRX000208,CT-00021,2026-03-02 06:09,Depósito,"R$ 52,89",internet banking,POSTO SHELL BR
TRX001927,CT-00497,16/12/2025 16:38,boleto,"R$ 173,56",caixa eletronico,PIX QR CODE
TRX000124,CT-00996,09-10-2025,TED,"15,38",Aplicativo,UBER *TRIP
TRX000570,CT-00716,12/10/25 09:22,debito cartao,"182,46",APP,PIX QR CODE
TRX000528,CT-00458,13/05/2026,Pagamento,"120,27",AGENCIA,  PADARIA DO ZE  
TRX001809,CT-00064,2025-09-05 05:15,deposito,"R$ 17.717,90",Caixa Eletrônico,SUPERMERCADO BOM PRECO
TRX000552,CT-00657,2026-08-07 21:33,PIX,1545.36,Agência,PIX QR CODE
TRX000561,CT-00348,13-jul-2026,Débito Cartão,N/A,APP,UBER *TRIP
TRX001311,CT-00070,23/02/2026,Depósito,"88,52",app,IFOOD *IFOOD
TRX001120,CT-00671,21-ago-2025 12:40,Pagamento,"44580,64",,FOLHA PAGAMENTO
TRX001748,CT-00747,2025-12-11,deposito,1450.05,agencia,RENDIMENTO POUPANCA
TRX000584,CT-00237,02-08-2026 01:58,PIX,"150,17",ATM,UBER *TRIP
TRX000302,CT-00615,31/03/2026,saque,1581.60,Internet Banking,PAG*MercadoLivre
TRX001895,CT-00722,28/12/2025,Débito Cartão,"-12,33",agencia,UBER *TRIP
TRX002076,CT-00593,20/12/2025,BOLETO,"-1.805,56",Internet Banking,TRANSF ENTRE CONTAS
TRX000313,CT-00773,2026-01-10,pix,"R$ 209,54",Aplicativo,TARIFA PACOTE SERVICOS
TRX000962,CT-00834,08/05/2026 15:12,ted,"-170,15",AGENCIA,  PADARIA DO ZE  
TRX001931,CT-00603,2026-02-15,DOC,"-100,33",internet banking,  PADARIA DO ZE  
TRX000008,CT-00517,2026-06-24 05:07,PIX,-114.53,app,  PADARIA DO ZE  
TRX000025,CT-00289,01/03/26,debito cartao,"158,12",Internet Banking,UBER *TRIP
TRX001371,CT-00312,16/01/26,Compra Débito,,internet banking,SUPERMERCADO BOM PRECO
TRX000439,CT-01005,01/08/2025,Pagamento,"40782,20",IB,SUPERMERCADO BOM PRECO
TRX000693,CT-00867,24/09/2025,ted,"1.135,67",IB,TARIFA PACOTE SERVICOS
TRX001599,CT-00210,03-03-2026,Pagamento,"R$ 269,40",App,TRANSF ENTRE CONTAS
TRX002095,CT-00648,24/08/25 11:05,Pix,"-58,81",agencia,PIX QR CODE
TRX000063,CT-00222,06/11/2025,Depósito,479.35,internet banking,AMAZON MKTPLACE
TRX000489,CT-00920,09/09/2025 05:57,debito cartao,-2386.41,AGENCIA,TRANSF ENTRE CONTAS
TRX001496,CT-00291,2026-08-08 15:25,Débito Cartão,"R$ 78.193,67",Agência,PIX QR CODE
TRX000298,CT-00384,10/01/2026,Pagamento,1470.08,app,PAG*MercadoLivre
TRX000358,CT-00495,02-nov-2025,Depósito,"R$ 3.143,89",agencia,POSTO SHELL BR
TRX000248,CT-00829,06-08-2025,DOC,"-171,98",Aplicativo,
TRX000900,CT-00490,08/08/2025 08:01,DEPOSITO,"1.992,54",,  PADARIA DO ZE  
TRX002094,CT-00531,2025-08-13,TED,1551.58,Aplicativo,UBER *TRIP
TRX000117,CT-00424,22/02/2026 18:26,boleto,"-55,79",,RENDIMENTO POUPANCA
TRX001395,CT-00813,10/06/2026,Pagamento,"10.601,33",Internet Banking,PIX QR CODE
TRX001274,CT-00063,06/03/2026,Débito Cartão,"-270,02",internet banking,
TRX001900,CT-00566,08-12-2025 22:58,debito cartao,"128,72",Internet Banking,RENDIMENTO POUPANCA
TRX001649,CT-00185,2025-08-03,Saque,"R$ 401,33",APP,TRANSF ENTRE CONTAS
TRX001513,CT-00215,20/08/2025 20:20,saque,R$ 168.04,App,RENDIMENTO POUPANCA
TRX000527,CT-00576,2026-03-26 16:12,Depósito,"R$ 191,65",caixa eletronico,PAG*MercadoLivre
TRX000601,CT-00340,2026-01-12 05:43,BOLETO,"R$ 957,11",APP,PAG*MercadoLivre
TRX001983,CT-00675,23-10-2025,debito cartao,"R$ 8.112,13",APP,FOLHA PAGAMENTO
TRX000292,CT-00403,2025-11-09,debito cartao,"2.883,48",APP,PAG*MercadoLivre
TRX001047,CT-00321,15/11/2025 22:36,Depósito,"R$ 226,50",,POSTO SHELL BR
TRX000271,CT-00442,2025-10-22,PIX,"R$ 203,33",,IFOOD *IFOOD
TRX000525,CT-00146,2026-02-12,Saque,"-14.385,52",app,TARIFA PACOTE SERVICOS
TRX000312,CT-00737,2026-07-01 03:14,saque,"12941,44",,UBER *TRIP
TRX000281,CT-00367,02/12/2025,boleto,"253,00",Agência,NETFLIX.COM
TRX000907,CT-00518,09/01/26 07:14,Pix,"R$ 11.706,05",app,RENDIMENTO POUPANCA
TRX001713,CT-00831,21/05/2026,TED,261.81,Caixa Eletrônico,
TRX001426,CT-00729,2026-04-23,boleto,"6.100,40",ATM,PIX QR CODE
TRX000451,CT-00824,06/10/2025 14:51,Pix,"-1.189,84",Agência,IFOOD *IFOOD
TRX000267,CT-00945,21-10-2025 11:24,Depósito,"R$ 386,70",,
TRX001915,CT-00298,11/11/2025 02:14,TED,"R$ 10.717,45",,  PADARIA DO ZE  
TRX001758,CT-00640,13-02-2026,Depósito,"R$ 69,62",app,FOLHA PAGAMENTO
TRX002071,CT-00276,2026-01-17 14:38,TED,"R$ 1.194,25",APP,FOLHA PAGAMENTO
TRX001866,CT-00676,01/06/26,BOLETO,R$ 157.63,Caixa Eletrônico,FARMACIA SAO JOAO
TRX001070,CT-00959,2025-08-12 15:27,Pagamento,"-191,25",AGENCIA,
TRX001218,CT-00399,21/07/2026,ted,R$ 111.37,,RENDIMENTO POUPANCA
TRX002000,CT-00495,08/04/26,saque,"-6.397,77",App,PAG*MercadoLivre
TRX000180,CT-00949,28-set-2025 13:05,TED,481.27,IB,RENDIMENTO POUPANCA
TRX000276,CT-00487,19/07/2026 08:45,pagto,R$ 1074.21,internet banking,RENDIMENTO POUPANCA
TRX002089,CT-00252,2025-09-22,deposito,,Caixa Eletrônico,SUPERMERCADO BOM PRECO
TRX000205,CT-00465,17/10/2025 01:39,Compra Débito,"-90,12",,TRANSF ENTRE CONTAS
TRX000336,CT-00282,2026-05-21 10:33,PIX,"240,58",ATM,TRANSF ENTRE CONTAS
TRX000628,CT-00876,13-10-2025,pix,R$ 58170.00,Aplicativo,TARIFA PACOTE SERVICOS
TRX000233,CT-00524,29-jan-2026 17:15,pagto,"R$ 1.532,80",Caixa Eletrônico,TRANSF ENTRE CONTAS
TRX000384,CT-00941,08/04/2026 11:39,boleto,"3429,74",Caixa Eletrônico,  PADARIA DO ZE  
TRX000110,CT-00665,16/11/2025,BOLETO,"408,99",AGENCIA,PAG*MercadoLivre
TRX000695,CT-00302,06/09/2025,Compra Débito,"274,32",Agência,IFOOD *IFOOD
TRX001862,CT-00592,19/03/2026 08:11,debito cartao,"R$ 63,71",internet banking,PIX QR CODE
TRX001834,CT-00927,04/04/2026 18:05,Depósito,"R$ 13.248,65",agencia,RENDIMENTO POUPANCA
TRX001913,CT-00016,2026-03-29 03:19,Débito Cartão,"-212,33",ATM,UBER *TRIP
TRX001642,CT-00062,30/04/2026,Boleto,"R$ 3.006,72",ATM,POSTO SHELL BR
TRX001416,CT-00271,2025-08-03,Pagamento,R$ 42040.41,AGENCIA,RENDIMENTO POUPANCA
TRX000449,CT-00430,28-05-2026,TED,"65,76",app,SUPERMERCADO BOM PRECO
TRX000475,CT-00712,2026-02-03,Pagamento,9160.80,Internet Banking,TRANSF ENTRE CONTAS
TRX000901,CT-00785,14-02-2026 03:31,Pix,14960.24,App,PAG*MercadoLivre
TRX000299,CT-00185,12-09-2025,Compra Débito,,App,PAG*MercadoLivre
TRX001478,CT-00289,2025-11-02,Compra Débito,10160.82,app,UBER *TRIP
TRX001565,CT-00176,17/09/2025,Débito Cartão,2341.23,Agência,TRANSF ENTRE CONTAS
TRX001110,CT-00745,10/10/2025 15:09,BOLETO,"R$ 662,02",internet banking,AMAZON MKTPLACE
TRX001391,CT-00951,11/08/2026 00:06,DEPOSITO,R$ 3540.00,IB,FARMACIA SAO JOAO
TRX001940,CT-00202,19/03/2026,boleto,"-294,10",ATM,FOLHA PAGAMENTO
TRX000961,CT-00873,2025-09-10 00:59,TED,252.33,Agência,RENDIMENTO POUPANCA
TRX000142,CT-00294,2026-01-03,Pagamento,1917.50,caixa eletronico,SUPERMERCADO BOM PRECO
TRX000672,CT-00706,20-06-2026,BOLETO,"251,04",AGENCIA,TARIFA PACOTE SERVICOS
TRX000132,CT-00770,04-set-2025,Boleto,999.00,,UBER *TRIP
TRX001253,CT-00359,2025-12-16,Compra Débito,-9430.04,Agência,SUPERMERCADO BOM PRECO
TRX001685,CT-00957,11/11/2025 23:58,debito cartao,"R$ 1.074,57",APP,IFOOD *IFOOD
TRX001992,CT-00950,2025-12-24 21:37,Boleto,"R$ 9.202,37",Internet Banking,TARIFA PACOTE SERVICOS
TRX000757,CT-00684,08/08/26,TED,"R$ 41,31",,NETFLIX.COM
TRX001590,CT-00042,01-03-2026,BOLETO,N/A,Caixa Eletrônico,TRANSF ENTRE CONTAS
TRX002058,CT-00585,2026-07-18,Saque,279.55,IB,TARIFA PACOTE SERVICOS
TRX001646,CT-00984,26-10-2025,saque,"214,58",Agência,PIX QR CODE
TRX000134,CT-00340,24-02-2026 07:51,BOLETO,-2620.53,Internet Banking,FARMACIA SAO JOAO
TRX000645,CT-00673,07/03/2026,Depósito,"R$ 1.534,27",internet banking,RENDIMENTO POUPANCA
TRX000592,CT-00670,06/01/2026 17:13,Débito Cartão,"-47351,60",Agência,  PADARIA DO ZE  
TRX000125,CT-00448,13-04-2026,Compra Débito,"7.662,63",Internet Banking,FOLHA PAGAMENTO
TRX000112,CT-00098,18/01/2026,Pagamento,-154.26,APP,IFOOD *IFOOD
TRX001768,CT-00582,2025-09-14,Pix,"R$ 55,90",app,
TRX000348,CT-00682,10/08/2026 07:36,DEPOSITO,"R$ 238,73",Aplicativo,SUPERMERCADO BOM PRECO
TRX000925,CT-00816,09-05-2026,pix,"560,02",,NETFLIX.COM
TRX000411,CT-00861,30/11/2025,Compra Débito,R$ 281.83,APP,POSTO SHELL BR
TRX001079,CT-00824,2026-06-23 21:00,Compra Débito,"-11.632,52",Agência,
TRX001401,CT-00837,03/02/26 03:16,BOLETO,"R$ 24,86",agencia,AMAZON MKTPLACE
TRX000885,CT-00064,14-02-2026,debito cartao,R$ 11754.15,App,RENDIMENTO POUPANCA
TRX001841,CT-00507,04/11/2025,Compra Débito,"7.029,69",Aplicativo,AMAZON MKTPLACE
TRX000648,CT-00638,2026-02-04,deposito,"175,48",Agência,PIX QR CODE
TRX000778,CT-00881,02/02/2026,boleto,-6066.95,Caixa Eletrônico,PAG*MercadoLivre
TRX000304,CT-00865,16-12-2025 07:05,pagto,"989,32",app,FARMACIA SAO JOAO
TRX000910,CT-00439,09/02/2026,Pix,347.12,caixa eletronico,PIX QR CODE
TRX001447,CT-00558,07/11/2025 01:57,boleto,0,APP,SUPERMERCADO BOM PRECO
TRX000420,CT-00032,2026-03-02 11:05,pix,"R$ 286,95",App,TRANSF ENTRE CONTAS
TRX000418,CT-00164,12/06/26,Débito Cartão,"R$ 412,30",caixa eletronico,PAG*MercadoLivre
TRX001819,CT-00334,2025-11-23 00:40,TED,"-70.295,16",IB,
TRX000928,CT-00074,16/02/2026,Pix,"R$ 276,83",IB,PAG*MercadoLivre
TRX002063,CT-00377,06-03-2026 00:39,pix,"R$ 32.334,04",Agência,FOLHA PAGAMENTO
